,Rel. Cm-1,Intensity (A.U.)
1740,3883.43,0.0098042282098134
1741,3885.21,0.0102242202416654
1742,3886.98,0.0073299192721556
1743,3888.75,0.0058030514528783
1744,3890.51,0.0064664705843334
1745,3892.28,0.0102961929235986
1746,3894.05,0.006955655350291
1747,3895.82,0.0100523678349041
1748,3897.59,0.0111215601507028
1749,3899.35,0.0111917878954785
1750,3901.12,0.0087253431266536
1751,3902.89,0.0096425944418851
1752,3904.65,0.008809530368689
1753,3906.42,0.0074895893882005
1754,3908.18,0.0068732716083725
1755,3909.95,0.0098857502396151
1756,3911.71,0.0082489991859151
1757,3913.48,0.006474068231943
1758,3915.24,0.005586583632358
1759,3917.0,0.0063466531597375
1760,3918.77,0.0093203547457241
1761,3920.53,0.0072027623550365
1762,3922.29,0.0065386954455407
1763,3924.05,0.0098812803321021
1764,3925.81,0.0076861625348008
1765,3927.57,0.0064572726142212
1766,3929.33,0.0059874470894119
1767,3931.09,0.0063890204729532
1768,3932.85,0.0083491537981037
1769,3934.61,0.0066623660738322
1770,3936.37,0.0083242585645489
1771,3938.13,0.0122026921392434
1772,3939.89,0.0135882200487662
1773,3941.64,0.0081769679410225
1774,3943.4,0.0085668765391824
1775,3945.16,0.00774920615817
1776,3946.91,0.0106691553135697
1777,3948.67,0.012846048078875
1778,3950.42,0.0117495104465264
1779,3952.18,0.0070512634450545
1780,3953.93,0.004042887925973
1781,3955.69,0.0069056879991409
1782,3957.44,0.0037361972931124
1783,3959.19,0.0055902527810384
1784,3960.94,0.013077682510716
1785,3962.7,0.0064444652535504
1786,3964.45,0.0105695624277263
1787,3966.2,0.0106815252447887
1788,3967.95,0.0062216033139942
1789,3969.7,0.0083944265512028
1790,3971.45,0.0040345337405411
1791,3973.2,0.0043393001618787
1792,3974.95,0.011408100344882
1793,3976.7,0.0096317782218337
1794,3978.45,0.012644113433584
1795,3980.2,0.0083738339024198
1796,3981.94,0.0090060031216447
1797,3983.69,0.0100456271187616
1798,3985.44,0.0077432446879362
1799,3987.18,0.0099158324781448
1800,3988.93,0.0108793843861708
1801,3990.68,0.0123160293931079
1802,3992.42,0.0121059556916235
1803,3994.17,0.0087377011062483
1804,3995.91,0.0095569969081745
1805,3997.65,0.0112914763943168
